year,prop,age
1982.314224,0.8458552713,3
1982.377622,0.8458552713,3
1982.610082,0.6487958695,3
1982.694613,0.6487958695,3
1982.779144,0.6487958695,3
1982.863675,0.6487958695,3
1982.948206,0.6487958695,3
1983.032736,0.6487958695,3
1983.117267,0.6487958695,3
1983.201798,0.6487958695,3
1983.286329,0.6487958695,3
1983.37086,0.6487958695,3
1983.624452,0.4100816347,3
1983.708983,0.4100816347,3
1983.793514,0.4100816347,3
1983.878045,0.4100816347,3
1983.962576,0.4100816347,3
1984.047107,0.4100816347,3
1984.131638,0.4100816347,3
1984.216168,0.4100816347,3
1984.300699,0.4100816347,3
1984.38523,0.4100816347,3
1984.638823,0.7305034263,3
1984.723354,0.7305034263,3
1984.807884,0.7305034263,3
1984.892415,0.7305034263,3
1984.976946,0.7305034263,3
1985.061477,0.7305034263,3
1985.146008,0.7305034263,3
1985.230539,0.7305034263,3
1985.31507,0.7305034263,3
1985.378468,0.7305034263,3
1985.610928,0.6215600172,3
1985.695458,0.6215600172,3
1985.779989,0.6215600172,3
1985.86452,0.6215600172,3
1985.949051,0.6215600172,3
1986.033582,0.6215600172,3
1986.118113,0.6215600172,3
1986.202644,0.6215600172,3
1986.287174,0.6215600172,3
1986.371705,0.6215600172,3
1986.625298,0.2194306687,3
1986.709829,0.2194306687,3
1986.794359,0.2194306687,3
1986.87889,0.2194306687,3
1986.963421,0.2194306687,3
1987.047952,0.2194306687,3
1987.132483,0.2194306687,3
1987.217014,0.2194306687,3
1987.301545,0.2194306687,3
1987.364943,0.2194306687,3
1987.639668,0.6968591382,3
1987.724199,0.6968591382,3
1987.80873,0.6968591382,3
1987.893261,0.6968591382,3
1987.977791,0.6968591382,3
1988.062322,0.6968591382,3
1988.146853,0.6968591382,3
1988.231384,0.6968591382,3
1988.315915,0.6968591382,3
1988.379313,0.6968591382,3
1988.611773,0.7577392786,3
1988.696304,0.7577392786,3
1988.780835,0.7577392786,3
1988.865365,0.7577392786,3
1988.949896,0.7577392786,3
1989.034427,0.7577392786,3
1989.118958,0.7577392786,3
1989.203489,0.7577392786,3
1989.28802,0.7577392786,3
1989.372551,0.7577392786,3
1989.626143,0.4453280318,3
1989.710674,0.4453280318,3
1989.795205,0.4453280318,3
1989.879736,0.4453280318,3
1989.964267,0.4453280318,3
1990.048797,0.4453280318,3
1990.133328,0.4453280318,3
1990.217859,0.4453280318,3
1990.30239,0.4453280318,3
1990.365788,0.4453280318,3
1990.598248,0.6520000874,3
1990.682779,0.6520000874,3
1990.76731,0.6520000874,3
1990.85184,0.6520000874,3
1990.936371,0.6520000874,3
1991.020902,0.6520000874,3
1991.105433,0.6520000874,3
1991.189964,0.6520000874,3
1991.274495,0.6520000874,3
1991.359026,0.6520000874,3
1991.612618,0.933971264,3
1991.697149,0.933971264,3
1991.78168,0.933971264,3
1991.866211,0.933971264,3
1991.950742,0.933971264,3
1992.035272,0.933971264,3
1992.119803,0.933971264,3
1992.204334,0.933971264,3
1992.288865,0.933971264,3
1992.373396,0.933971264,3
1992.626988,0.9227565013,3
1992.711519,0.9227565013,3
1992.79605,0.9227565013,3
1992.880581,0.9227565013,3
1992.965112,0.9227565013,3
1993.049643,0.9227565013,3
1993.134174,0.9227565013,3
1993.218704,0.9227565013,3
1993.303235,0.9227565013,3
1993.366633,0.9227565013,3
1993.599093,0.8362426176,3
1993.683624,0.8362426176,3
1993.768155,0.8362426176,3
1993.852686,0.8362426176,3
1993.937217,0.8362426176,3
1994.021747,0.8362426176,3
1994.106278,0.8362426176,3
1994.190809,0.8362426176,3
1994.27534,0.8362426176,3
1994.359871,0.8362426176,3
1994.613463,0.9676155521,3
1994.697994,0.9676155521,3
1994.782525,0.9676155521,3
1994.867056,0.9676155521,3
1994.951587,0.9676155521,3
1995.036118,0.9676155521,3
1995.120649,0.9676155521,3
1995.205179,0.9676155521,3
1995.28971,0.9676155521,3
1995.374241,0.9676155521,3
1995.627834,0.9483902446,3
1995.712365,0.9483902446,3
1995.796895,0.9483902446,3
1995.881426,0.9483902446,3
1995.965957,0.9483902446,3
1996.050488,0.9483902446,3
1996.135019,0.9483902446,3
1996.21955,0.9483902446,3
1996.304081,0.9483902446,3
1996.367479,0.9483902446,3
1996.599939,0.9179501744,3
1996.684469,0.9179501744,3
1996.769,0.9179501744,3
1996.853531,0.9179501744,3
1996.938062,0.9179501744,3
1997.022593,0.9179501744,3
1997.107124,0.9179501744,3
1997.191654,0.9179501744,3
1997.276185,0.9179501744,3
1997.360716,0.9179501744,3
1997.614309,0.9419818088,3
1997.69884,0.9419818088,3
1997.78337,0.9419818088,3
1997.867901,0.9419818088,3
1997.952432,0.9419818088,3
1998.036963,0.9419818088,3
1998.121494,0.9419818088,3
1998.206025,0.9419818088,3
1998.290556,0.9419818088,3
1998.375086,0.9419818088,3
1998.628679,0.9531965715,3
1998.71321,0.9531965715,3
1998.797741,0.9531965715,3
1998.882272,0.9531965715,3
1998.966802,0.9531965715,3
1999.051333,0.9531965715,3
1999.135864,0.9531965715,3
1999.220395,0.9531965715,3
1999.304926,0.9531965715,3
1999.368324,0.9531965715,3
1999.600784,0.8458552713,3
1999.685315,0.8458552713,3
1999.769846,0.8458552713,3
1999.854376,0.8458552713,3
1999.938907,0.8458552713,3
2000.023438,0.8458552713,3
2000.107969,0.8458552713,3
2000.1925,0.8458552713,3
2000.277031,0.8458552713,3
2000.361562,0.8458552713,3
2000.615154,0.9227565013,3
2000.699685,0.9227565013,3
2000.784216,0.9227565013,3
2000.868747,0.9227565013,3
2000.953277,0.9227565013,3
2001.037808,0.9227565013,3
2001.122339,0.9227565013,3
2001.20687,0.9227565013,3
2001.291401,0.9227565013,3
2001.375932,0.9227565013,3
2001.629524,0.9307670461,3
2001.714055,0.9307670461,3
2001.798586,0.9307670461,3
2001.883117,0.9307670461,3
2001.967648,0.9307670461,3
2002.052179,0.9307670461,3
2002.136709,0.9307670461,3
2002.22124,0.9307670461,3
2002.305771,0.9307670461,3
2002.369169,0.9307670461,3
2002.601629,0.9515944625,3
2002.68616,0.9515944625,3
2002.770691,0.9515944625,3
2002.855222,0.9515944625,3
2002.939753,0.9515944625,3
2003.024283,0.9515944625,3
2003.108814,0.9515944625,3
2003.193345,0.9515944625,3
2003.277876,0.9515944625,3
2003.362407,0.9515944625,3
2003.615999,0.9419818088,3
2003.70053,0.9419818088,3
2003.785061,0.9419818088,3
2003.869592,0.9419818088,3
2003.954123,0.9419818088,3
2004.038654,0.9419818088,3
2004.123185,0.9419818088,3
2004.207715,0.9419818088,3
2004.292246,0.9419818088,3
2004.376777,0.9419818088,3
2004.63037,0.8490594892,3
2004.7149,0.8490594892,3
2004.799431,0.8490594892,3
2004.883962,0.8490594892,3
2004.968493,0.8490594892,3
2005.053024,0.8490594892,3
2005.137555,0.8490594892,3
2005.222086,0.8490594892,3
2005.306616,0.8490594892,3
